post_url,post_id,post_author,post_engagement,post_text,run_id,run_started_at
"https://www.linkedin.com/posts/brianfink_recruiting-hiring-talentacquisition-activity-7434220926017183744-hBQ7","","Brian Fink","61","If you’re a recruiter today, you have a choice: become the person who builds the robots, or become the person who provides the ""human touch"" that robots can't fake. Anything in the middle is just a waiting room for a layoff. #recruiting #hiring #talentacquisition","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/rajul-aggarwal-199705ra_recruiting-globaltalent-startups-activity-7434573515866984448-oaKQ","","Ryan Thomas","2","Need to hire, but don't want the overhead of a recruiting agency? 🤝 I’m helping a friend who specializes in Recruitment for the USA and Indian markets find new freelance partnerships. They work strictly on a commission basis, meaning they are 100% incentivized to find you the best talent quickly. No retainers, no hidden fees—just results. 📍 Focus: USA & India 🎯 Specialty: [e.g., Tech, Fintech, or Executive Search] 💰 Model: Success-fee/Commission Know a company that’s growing? Tag them below or send me a message. Let’s get people hired! 🚀 #Recruiting #GlobalTalent #Startups #HiringNow #FreelanceRecruiter","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/joejonesrefreshing_in-the-last-two-business-days-charlie-jones-activity-7435271321191686144-ylWY","","Joe Jones","92","In the last two business days Charlie Jones and I have placed candidates on the following salaries. £82,500, £65,000, £95,000 and £52,500. With the average recruitment fee of 20% this would be £59,000 in fees. With us, we charged ZERO. Well, technically not zero, but all of these placements were with clients on our subscription plan. They pay £1500 a month for ALL recruitment. Huge savings. And for recruitment companies out there who think we are bonkers. Keep thinking that. That;s what we want.","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/shekhar-kumar-36014222a_usstaffing-directclient-recruitmentpartners-activity-7427435440984580096-63Aw","","Shekhar kumar","67","🚨 Direct Client Requirements – Vendor Partnership Opportunity (US Staffing) We are currently working on multiple direct client requirements and looking to partner with reliable staffing agencies/vendors to help close these roles. 💼 Open Positions: (Details will be shared via email) 💰 One-time placement fee: $3,000 – $5,000 per successful hire 📍 Location: US-based roles 🤝 Looking for serious and experienced recruiting partners only If you're an agency/vendor interested in collaborating, 📩 Drop your email in the comments or DM me, and I will share the detailed requirements. Let’s build long-term partnerships and close positions together. #USStaffing #DirectClient #RecruitmentPartners #StaffingAgency #VendorPartnership #Hiring","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/huberjake_recruiting-agencies-are-bleeding-startups-activity-7434262547660464128-tpbR","","Jake Huber","4","Recruiting agencies are bleeding startups dry. Most charge 25% of first-year salary as commission. Hire 4 people at $100K each? That’s $100K in fees. Congrats—you just gave away Employee #5's salary to an agency. Founders at Seed and Series A can’t afford that kind of burn. And you also don’t need a full-time recruiter yet. That’s where a fractional recruiter comes in to save your runway. Here’s why our model at 𝗩𝗘𝗡𝗧𝗨𝗥𝗘 𝗦𝗖𝗔𝗟𝗘𝗥 works better for early-stage teams: 1. A-player recruiters hire A-players ↳ Our team comes from Uber, Dropbox, Spotify. You’re not just renting offshore juniors, you’re renting experts with playbooks. 2. Keep your runway ↳ We helped our client (Honey Homes) hire 13 people in 2 months and saved them $230K vs agencies. That’s basically 2-3 hires “for free.” 3. Flex with your needs ↳ Ramp up during a hiring sprint, scale down when roles are filled. Our model is month-to-month and low risk. 4. Pay for time, not commissions ↳ Hourly recruiting means you only pay for the hours worked. No hidden fees. Pro tip: Every dollar you don’t spend on recruiter commissions is a dollar you can reinvest into growth. At your current stage, does paying 25% per hire actually make sense? 👉 DM me if you want to explore the “anti-agency” way of hiring.","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/karenschmidtkbic_a-lot-of-recruiting-agency-owners-consider-activity-7428030158533533696-Bouf","","Karen Schmidt","61","A lot of recruiting agency owners consider themselves rainmakers. And they might be big billers. But are they bringing in new business? There’s a simple way to find out: In the last six months, how many new fee agreements have you signed? With clients you haven’t worked with in the last couple of years? When I ask that, I often get one of a few responses: “I’m really more of a relationship person, I’m not a metrics person.” “A lot of other shops are volume shops, we’re not that.” “We don’t just sling stuff against the wall and hope it sticks.” “Most of my clients I’ve worked with for a long time, they come to me.” All of that is just a really long way of saying, I don’t actually like to rain make. And that’s fine when referral and repeat work is coming your way. But when it stops… Time to make some rain.","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/activity-7432513637895843840-8ZOD","","Melanie Y.","0","Part 4: Clarifying Misconceptions Does an agency recruiter charge a fee for their services No, our clients always pay our fee Does an agency recruiter re write your resume for a fee or for free No, we are not the authors. What we do: make suggestions for you to improve your resume as needed o based on our client's needs. IE: adding more details with the caveat that it is your skill set and you can speak to it on an interview. If not do not add it. Does a candidate speak directly with our clients: Yes, through us the agency. We submit your resume to our clients after you are aware, qualified and interested. We schedule the interview for you with our clients. We solicit feedback from your interview from our clients. We extend the offer on our client's behalf Yes, we inform you through each stage of the interview process Over 20 years IT agency recruiting experience Melanie Conquest Technical Associates LLC 201 320 7282 c melanie@conquestassociates.com www.conquestassociates.com","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/blakeherder_ive-been-interested-in-starting-my-own-recruiting-activity-7427790040778547200-MJab","","Blake Herder","3","I’ve been interested in starting my own recruiting agency for nearly 15 years. I genuinely enjoy playing matchmaker and working on the people side of the business. Why don't I?? I just don't see how there could be recruiting demand. There has been a strong and consistent pool of available talent in this space for years. Given that, I struggle to see under what circumstances a company would engage a recruiter and pay $10,000–$25,000. Maybe clients figure on a contingent arrangement, why not take the additional support knowing they'd more heavily weigh an internally sourced candidate without a sticker price. Confidential searches, maybe. Am I missing something? How are these recruiting companies staying in business? Why pay these huge fees when you could find someone with a decent network and pay them $1000 a month to re-post your content. What am I going to do? I'm going to continue offering free resources for job seekers (groups and communities) that hopefully also add value to others including my clients. Partnerships > recruiting fees https://lnkd.in/grRskcXV","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/jayden-sink-922499378_most-recruiters-are-the-problem-we-built-activity-7429917837525426176-i_64","","Jayden Sink","0","Most recruiters are the problem. We built TradesTalent to be the opposite. Traditional blue collar staffing is broken. Here's how it usually goes: A company desperately needs a diesel mechanic, a machinery operator, or an electrician. They call a staffing agency. The agency sends whoever's available — not whoever's right. The new hire quits in 3 weeks. The company is back to square one, minus thousands of dollars and weeks of lost productivity. The industry average retention rate is 20-30%. Let that sink in. That means 7 out of 10 placements don't stick. That's not recruiting. That's a revolving door with a price tag. That's why I built TradesTalent Systems as the world's first Anti-Recruiter agency. What does Anti-Recruiter mean? → We don't send bodies. We send the RIGHT person. → We don't hide behind contracts. We stand behind our results. → We don't work for the fee. We work for the fit. Our retention rates run 55-97%. On our last campaign we generated 175 qualified applicants and placed 11 hires in 45 days — all under $1K in ad spend. If your staffing company can't say the same, you don't have a recruiting partner. You have an expensive problem. We place diesel mechanics, heavy machinery operators and technicians, CDL drivers, manufacturing techs, HVAC technicians, electricians, plumbers, and skilled construction workers. If the role requires skill, grit, and showing up — that's our lane. We're not here to fill seats. We're here to build crews that actually stay. If you're tired of the revolving door — let's talk.","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
"https://www.linkedin.com/posts/stevenglynn_were-already-working-with-a-recruiting-activity-7431729579687440384-9b_S","","Steven Glynn","5","“we’re already working with a recruiting agency and not getting results… why would we try another one?” fair. if you’ve had a bad experience, it’s easy to write the whole thing off. but here’s the thing... not all agencies operate the same way. some are transactional some are volume shops some don’t really understand your market and then there are the ones who actually dig in. who learn your business. who ask the right questions. who send 2 strong candidates instead of 12 random ones. who care about long term fit, not just a placement fee... when it’s done right, you see results. good agencies are out there. the real question is whether you’re willing to try the right one.","EH6n3OGnAcGlvn2hL","2026-03-09T09:37:06.257Z"
